Lx0,Ly0,Lz0,Lx1,Ly1,Lz1,Lx2,Ly2,Lz2,Lx3,Ly3,Lz3,Lx4,Ly4,Lz4,Lx5,Ly5,Lz5,Lx6,Ly6,Lz6,Lx7,Ly7,Lz7,Lx8,Ly8,Lz8,Lx9,Ly9,Lz9,Lx10,Ly10,Lz10,Lx11,Ly11,Lz11,Lx12,Ly12,Lz12,Lx13,Ly13,Lz13,Lx14,Ly14,Lz14,Lx15,Ly15,Lz15,Lx16,Ly16,Lz16,Lx17,Ly17,Lz17,Lx18,Ly18,Lz18,Lx19,Ly19,Lz19,Lx20,Ly20,Lz20,Rx0,Ry0,Rz0,Rx1,Ry1,Rz1,Rx2,Ry2,Rz2,Rx3,Ry3,Rz3,Rx4,Ry4,Rz4,Rx5,Ry5,Rz5,Rx6,Ry6,Rz6,Rx7,Ry7,Rz7,Rx8,Ry8,Rz8,Rx9,Ry9,Rz9,Rx10,Ry10,Rz10,Rx11,Ry11,Rz11,Rx12,Ry12,Rz12,Rx13,Ry13,Rz13,Rx14,Ry14,Rz14,Rx15,Ry15,Rz15,Rx16,Ry16,Rz16,Rx17,Ry17,Rz17,Rx18,Ry18,Rz18,Rx19,Ry19,Rz19,Rx20,Ry20,Rz20,label
0.010460365,-0.013345505,-0.032744374,-0.0014907327,-0.19583248,-0.44051427,0.23718852,-0.35455158,-0.7041466,0.61278504,-0.51364845,-0.84825295,0.923433,-0.49384302,-0.9976418,0.26783222,0.61240685,-0.6710951,0.57940674,0.33661345,-0.95462143,0.6898999,0.057757035,-1.0858146,0.77842635,-0.24166211,-1.1701583,0.5344209,0.6931331,-0.5108289,0.78405756,0.40986982,-0.85945445,0.8996225,-0.031389672,-0.986694,0.8898104,-0.33572254,-1.0498582,0.70898306,0.7689143,-0.4093271,0.9899278,0.4491596,-0.7668305,1.0563016,0.08133518,-0.8311411,1.0734782,-0.26135346,-0.8234527,0.87483513,0.71556246,-0.34022477,1.1173294,0.42019686,-0.6627975,1.130802,0.11869513,-0.7401775,1.1264795,-0.14082865,-0.8149245,-0.029858809,-0.013752758,0.022664057,0.01663468,-0.0002872209,-0.0068034627,-0.056772664,0.017100563,0.00964031,-0.024963716,-0.009775132,0.0020871868,0.011560942,0.012882812,-0.0077946945,0.017718647,0.015057262,-0.012693806,0.00048292786,0.024416251,0.02007027,0.032822367,-0.0014830228,0.03015697,-0.0038124407,0.0048061,0.017974198,0.012142264,-0.03087924,-0.018743822,0.019547245,0.023835946,-0.029030874,-0.0053307316,-0.013505664,-0.029857598,0.04432416,-0.03188114,0.035033885,-0.004915243,-0.013489367,-0.015123337,-0.007188475,0.014161501,0.0097555565,-0.019635009,-0.002113545,0.002083258,0.012516052,-0.0061092833,0.023785839,-0.0221211,0.028686745,0.02329072,-0.03101151,0.03252027,0.012467595,0.018500146,0.030899083,-0.006946445,-0.001619059,-0.0026287576,0.017412622,como_estas
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43729258,-0.058848903,-0.080786824,0.86749685,0.0011754757,-0.13693017,1.1980933,0.013278788,-0.20161189,1.4407756,-0.01530462,-0.26719633,1.0422533,0.6002209,-0.11746131,1.4124266,0.44547823,-0.26696417,1.5438689,0.15543142,-0.36880285,1.560465,-0.100459896,-0.42039758,0.93470323,0.5841459,-0.15130135,1.3519827,0.25215876,-0.30892837,1.4531403,-0.13182695,-0.41216362,1.4543272,-0.40713826,-0.46907958,0.79426396,0.4765472,-0.19847474,1.1554619,0.12837204,-0.38096607,1.2490096,-0.24996406,-0.4651922,1.2504927,-0.51780844,-0.4890073,0.63254595,0.31428108,-0.24875465,0.8447463,0.19625996,-0.40842885,0.97611713,0.042750414,-0.47359324,1.0676931,-0.10544004,-0.49047616,como_estas
0.036096796,0.010081221,-0.035400927,-0.012725227,-0.034195077,0.013454811,-0.0082270615,-0.019163024,0.03489661,-0.014945487,-0.012752545,0.014262464,-0.0016935416,-0.031139052,-2.673311e-05,0.0155870635,-0.014439335,-0.015890352,4.3734693e-05,0.022290656,0.020823676,-0.016847402,-0.0033357553,-0.013698685,0.014208963,-0.0010237882,-0.051180497,0.0039772782,0.017986145,-0.02074338,-0.021573517,-0.003729031,0.036575776,0.015663313,0.018286016,-0.025961481,-0.025527366,0.0024173812,-0.011776319,0.006837704,0.009625303,0.012656551,-0.0035107448,0.02965765,0.033129968,-0.011644816,0.0016451451,0.00399624,-0.009655727,0.023155682,-0.008402938,-0.00891892,0.022873636,-0.017607544,-0.008251882,0.02723858,0.00043962232,-0.010507262,-0.017879764,0.0028334055,-0.008507205,0.024801098,-0.0084398305,-0.01767632,-0.021028653,-0.005013067,0.45352837,0.03640144,-0.06529567,0.8770377,0.19770041,-0.14159319,1.223213,0.29333794,-0.19455779,1.5185095,0.28932646,-0.24872531,0.95178634,0.8363811,-0.08517292,1.378818,0.74155605,-0.24286807,1.5932095,0.48607188,-0.3284704,1.6315055,0.1943197,-0.4596734,0.8334556,0.8225767,-0.14413175,1.3414502,0.5799942,-0.29667032,1.5530186,0.1616771,-0.42578444,1.6142745,-0.115077235,-0.47235543,0.7352116,0.6664489,-0.1971813,1.18415,0.4039631,-0.38624847,1.3693583,0.0014648372,-0.45167214,1.3934869,-0.27757892,-0.4832596,0.5863092,0.45482296,-0.24701688,0.82849276,0.3465802,-0.40554392,1.027556,0.24475987,-0.4687167,1.1151619,0.1213092,-0.5209145,como_estas
-0.00870468,0.023897385,-0.02149691,0.038538314,0.008896657,-0.02085824,0.01523912,0.02770985,0.007670786,-0.010866468,0.002361475,0.009658814,-0.013836572,-0.018070374,-0.006294909,-0.019681096,-0.04053519,-0.007910994,-0.011981557,0.014438756,-0.01575031,-0.005407153,-0.0029589024,0.02676926,0.013784538,0.0101211695,0.006692357,0.009438689,-0.0017185183,-0.0055163465,-0.0013907765,0.041335326,0.009964516,-0.010262736,0.026259908,-0.021396639,0.03587133,-0.020487417,0.009869498,0.0029118087,0.017273786,-0.0075994995,0.016789291,0.0017817507,0.00019383218,-0.0018728314,-0.010521627,-0.01518279,0.013527714,0.010719969,0.010778534,-0.0098467395,-0.022838246,-0.011574727,-0.0093815075,0.0068462193,0.012159316,-0.019283343,-0.04063815,0.012076779,-0.022289686,0.0011399837,-0.010603827,-0.009664317,-0.017438347,0.026638156,0.46515298,-0.09693063,-0.11294707,0.9220078,-0.1511413,-0.11551012,1.3023051,-0.1886221,-0.20402427,1.5436383,-0.23301525,-0.24483834,1.2137909,0.46995658,-0.12017342,1.6395451,0.28253248,-0.29452908,1.7327127,-0.063443646,-0.40345573,1.6649916,-0.37233886,-0.41959143,1.0636595,0.47314742,-0.16913195,1.4510013,0.07304439,-0.28928587,1.5208497,-0.38148907,-0.40015623,1.4909433,-0.68180263,-0.46178702,0.93168586,0.3718088,-0.19908956,1.2953464,-0.055312518,-0.3621836,1.3228389,-0.47534046,-0.47282806,1.2529823,-0.74044627,-0.46293056,0.7188017,0.2349043,-0.26315987,0.89939535,0.04536366,-0.38716146,1.066407,-0.10801093,-0.47084248,1.1591055,-0.2623295,-0.50419986,como_estas
0.039484188,-0.0040406473,0.0033336973,0.01229674,0.013673027,0.0092319045,-0.024685774,0.02716081,0.037988957,-0.01285436,-0.0104598375,0.01452167,0.020557387,-0.011836289,-0.0026650594,0.00803693,-0.021486863,-0.019754129,0.008463257,-0.028437193,-0.0088649215,-0.0045642047,-0.004798276,-0.033676878,-0.008311469,0.027412018,-0.012909076,0.009120637,0.045066286,-0.003335406,0.008935299,0.02926748,-0.011824302,0.015953138,0.034228377,-0.001322342,-0.0027551902,0.0064598005,-0.010759595,-0.004840715,-0.018258002,-0.012732126,0.01767679,0.019243708,-0.0029512462,0.0072459057,-0.03695509,-0.010548503,0.022537488,-0.011157256,0.0005222525,-0.040858228,0.013861694,-0.022280147,0.008894416,-0.00623433,-0.010185356,-0.009571259,0.0016963292,-0.013383138,0.024101092,0.044333693,-0.007862593,0.0037745256,-0.0020517174,-7.014199e-06,0.4159973,-0.13807957,-0.09400952,0.88869715,-0.10840102,-0.11705504,1.2725185,-0.1397939,-0.19617069,1.4970183,-0.15281527,-0.26571187,1.1484815,0.49280605,-0.11591452,1.5474515,0.319734,-0.24946052,1.6272134,-0.0070751756,-0.3908646,1.6450433,-0.27940047,-0.41176215,1.0284804,0.49549854,-0.16673699,1.4578376,0.09117941,-0.29653534,1.491084,-0.30560428,-0.43688026,1.5132427,-0.59389794,-0.47599593,0.88550264,0.40443495,-0.17644238,1.2790236,0.026766632,-0.3711484,1.2579323,-0.40252814,-0.46079254,1.2496967,-0.7039285,-0.5061696,0.7111778,0.22979559,-0.25622514,0.9255171,0.12422232,-0.39146578,1.0204046,-0.058764935,-0.4543024,1.1308879,-0.28566238,-0.5108861,como_estas
0.0,0.0,0.0,0.24532552,-0.51818824,-0.056109946,0.28341416,-1.0218428,-0.15136762,0.2588637,-1.3761189,-0.2576207,0.26244587,-1.6348,-0.35631174,-0.24528155,-1.2558875,-0.36779216,-0.36210746,-1.8181171,-0.6295724,-0.091859885,-1.9018375,-0.76202154,0.13201198,-1.7678503,-0.8225984,-0.34751838,-1.0032203,-0.47129077,-0.38679576,-1.412685,-0.71740985,-0.079739526,-1.45235,-0.79850256,0.1363941,-1.3504745,-0.8439319,-0.38767684,-0.6439367,-0.5739296,-0.29835182,-0.8571529,-0.80714774,-0.024981733,-0.8859638,-0.8158122,0.17554772,-0.8456582,-0.8121086,-0.33484876,-0.24467623,-0.6753959,-0.2078632,-0.2226274,-0.8496226,-0.038553435,-0.19457012,-0.8353107,0.05165037,-0.14151148,-0.81108963,0.0,0.0,0.0,-0.07575752,-0.471548,-0.12706645,0.013120988,-0.95103586,-0.2895372,0.04362463,-1.3038051,-0.45847142,0.12896805,-1.5353259,-0.63019973,0.72526133,-0.8768125,-0.34027192,0.8694107,-1.3149933,-0.663597,0.763277,-1.5981758,-0.9003553,0.5833943,-1.798578,-1.0421962,0.7619011,-0.6600621,-0.44292742,0.9054433,-1.09885,-0.7796666,0.6553699,-1.3917334,-0.94800234,0.3953356,-1.5474226,-1.0345287,0.7074335,-0.3888937,-0.5655446,0.8101888,-0.7394281,-0.8435399,0.6134123,-1.0509269,-0.94503015,0.41120246,-1.2324784,-0.9834525,0.5749407,-0.10802168,-0.6989587,0.6594343,-0.37619516,-0.9270872,0.5667431,-0.64208305,-1.0149863,0.4421788,-0.837388,-1.0537357,como_estas
-0.024958754,-0.011802504,0.00525157,0.35562715,-0.47211573,-0.057956286,0.38887948,-0.9945379,-0.1512658,0.46320057,-1.371302,-0.28346527,0.45838386,-1.6269319,-0.3760727,-0.08155909,-1.3135048,-0.403195,-0.13983364,-1.894045,-0.657801,0.14483646,-1.9716731,-0.78577626,0.38501808,-1.7552825,-0.83622074,-0.23632075,-1.1016151,-0.4139873,-0.20239909,-1.5224468,-0.75391483,0.08685026,-1.4818095,-0.82544196,0.34498248,-1.365074,-0.83828807,-0.33658528,-0.715461,-0.55539364,-0.1594561,-0.91355515,-0.8141366,0.104790375,-0.8846194,-0.79614353,0.29319844,-0.8202007,-0.8116032,-0.2783679,-0.26786307,-0.6656873,-0.19893473,-0.27040657,-0.8577352,0.005167203,-0.19022222,-0.83088183,0.066717856,-0.080608025,-0.78989834,-0.03188869,0.03398379,-0.00449465,-0.019309713,-0.51018584,-0.11275054,0.14011556,-0.97667193,-0.291048,0.19371599,-1.3129588,-0.45991105,0.3004023,-1.5472168,-0.5974546,0.86991674,-0.8206456,-0.34576514,1.0892571,-1.2072678,-0.66374034,0.97312206,-1.5241232,-0.86736447,0.8126469,-1.7764136,-1.0413816,0.87310773,-0.5878947,-0.43782613,1.0433708,-0.9986994,-0.7816629,0.90043557,-1.3053509,-0.9106607,0.58946633,-1.5513028,-1.0303398,0.7897298,-0.29130477,-0.54222023,0.9190742,-0.6296145,-0.80867195,0.7793168,-0.97425103,-0.945126,0.61581427,-1.2088206,-0.9795347,0.579056,-0.057810057,-0.7277617,0.7339956,-0.2849766,-0.9435689,0.64078987,-0.59707236,-1.0149387,0.562914,-0.7998365,-1.080278,como_estas
-0.004516411,0.003924705,-0.00029801237,0.2798844,-0.47494337,-0.06597115,0.33508065,-1.026678,-0.1665178,0.31670415,-1.324489,-0.22312818,0.34165576,-1.6296448,-0.3692625,-0.2131396,-1.2707107,-0.38474107,-0.3438716,-1.8683835,-0.6361594,-0.018763896,-1.8913897,-0.79057944,0.21329233,-1.7896847,-0.84726554,-0.30296692,-1.007408,-0.4381562,-0.32752398,-1.4553661,-0.70712644,-0.042301036,-1.4508108,-0.79156727,0.16901416,-1.3756374,-0.8348477,-0.3703912,-0.67211044,-0.56338316,-0.2544829,-0.8790478,-0.8052069,0.0350807,-0.89641976,-0.8104712,0.2015264,-0.83769774,-0.8386986,-0.3123783,-0.260532,-0.67175543,-0.22494748,-0.24882755,-0.8671382,-0.009334983,-0.22274974,-0.8311816,0.038595997,-0.15371327,-0.8212168,-0.006338821,0.023455864,0.020157682,-0.043531463,-0.48411772,-0.11510542,0.06010662,-0.94718856,-0.28735185,0.066594884,-1.3144529,-0.47335663,0.18995123,-1.528604,-0.6520712,0.7659819,-0.84412605,-0.366846,0.9301865,-1.2802922,-0.6829439,0.8533494,-1.560817,-0.912719,0.650754,-1.7609677,-1.0415148,0.7984337,-0.6230205,-0.45741996,0.94960403,-1.1127632,-0.75891596,0.6878308,-1.3487314,-0.96564686,0.46167693,-1.5115418,-1.0345677,0.7106895,-0.39098853,-0.5824025,0.8485994,-0.73681915,-0.8340053,0.6368546,-1.0448434,-0.9742807,0.46220696,-1.208042,-0.9560879,0.5663062,-0.072792135,-0.69622463,0.68602514,-0.3753309,-0.93891,0.6067981,-0.6216891,-1.012342,0.46575785,-0.83204365,-1.0478402,como_estas
-0.012444139,-0.018794024,-0.020844074,0.34223014,-0.4693661,-0.03932538,0.39660835,-0.96966845,-0.12427846,0.4739104,-1.3233228,-0.28148347,0.4326784,-1.5767189,-0.3734789,-0.10006976,-1.2874964,-0.36508992,-0.09965642,-1.886812,-0.65022844,0.1628849,-1.8978555,-0.751527,0.34378633,-1.7649717,-0.82146686,-0.20303743,-1.0434577,-0.48931924,-0.17587212,-1.4158021,-0.72028106,0.102757245,-1.4467129,-0.80536526,0.3736269,-1.3808521,-0.8357291,-0.3075095,-0.69434935,-0.58461565,-0.1957174,-0.92471325,-0.7997869,0.09482523,-0.89687985,-0.85217124,0.24155101,-0.8205159,-0.8191947,-0.3096888,-0.27153358,-0.6754752,-0.17190368,-0.26975602,-0.84587556,-0.026387095,-0.2569266,-0.89412415,0.09205215,-0.13591759,-0.83654106,0.0008108147,-0.021235758,0.03632341,-0.050214417,-0.49192482,-0.12746082,0.123273194,-0.9457329,-0.29069412,0.23289457,-1.3145845,-0.45362112,0.33910736,-1.505471,-0.6393488,0.8244394,-0.787578,-0.35881317,1.0203503,-1.2045794,-0.6521102,0.99102664,-1.4759443,-0.91008,0.7973299,-1.7122897,-1.0676606,0.84984034,-0.52852505,-0.43049446,1.1095825,-0.94969445,-0.80041474,0.8130127,-1.3139606,-0.9594562,0.60444635,-1.5002608,-1.0168324,0.78664124,-0.31430113,-0.5637601,0.91381353,-0.58173037,-0.86211926,0.7634371,-0.9409765,-0.9499383,0.5702382,-1.1864564,-0.9615926,0.58962566,-0.027606158,-0.6793715,0.6982265,-0.30260068,-0.87375075,0.6751106,-0.553723,-1.0266759,0.5570004,-0.7832243,-1.0474802,como_estas
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20206165,-0.37713167,-0.0873628,-0.2810182,-0.8011234,-0.18802635,-0.31350943,-1.1054537,-0.31489313,-0.30086058,-1.3385642,-0.43840387,0.33264774,-1.0586253,-0.05804343,0.3568175,-1.5740964,-0.2696616,0.07263318,-1.5906186,-0.41487375,-0.103080995,-1.446977,-0.48847067,0.41912487,-0.969944,-0.11864216,0.42526808,-1.5118766,-0.3396641,0.10936427,-1.4938412,-0.450668,-0.06616555,-1.3149515,-0.484679,0.46632603,-0.8451402,-0.20814587,0.45566174,-1.3573468,-0.41249174,0.1423856,-1.3390464,-0.44779107,-0.029360509,-1.1716427,-0.42597562,0.47872594,-0.68213737,-0.30543262,0.41461942,-1.110595,-0.46207118,0.17755447,-1.108812,-0.4722978,0.032115757,-0.96131945,-0.44225004,como_estas
0.010956946,0.019758798,0.011351181,-0.028114567,0.011767819,-0.02381393,0.0045021535,0.014535733,0.028559053,0.024735093,-0.011245292,-0.014880289,0.007868505,-0.0013566843,0.012730118,0.03692492,0.002466869,-0.0050077336,0.0038994371,-0.007252427,-0.0058302684,0.036641777,-0.014358378,0.029416697,-0.012135626,-0.004001963,-0.019278165,0.014739069,0.0031773893,-0.02704588,-0.006354138,-0.0219579,-0.03497684,0.011763484,-0.008741296,0.0032703434,0.01255088,0.034550786,-0.022533664,-0.011936992,0.004764495,0.015851319,0.006170165,0.0035575018,-0.009401769,-0.03915273,-0.008718286,0.003419461,-0.0008736339,-0.0056277043,-0.01668202,-0.031111622,0.016777232,-0.02360821,-0.0013733155,0.010823396,-0.024587203,-0.03541795,-0.010075972,-0.023691215,0.0021043594,0.02367236,0.021011436,0.009007909,-0.01860146,0.03294939,-0.2788436,-0.35548878,-0.10983695,-0.41231936,-0.73729956,-0.19168739,-0.5355026,-1.06749,-0.3102177,-0.5542751,-1.2449175,-0.41158795,0.15935168,-1.1157004,-0.030086342,0.042434163,-1.644955,-0.2946676,-0.2342496,-1.5819436,-0.39705765,-0.3588737,-1.4218676,-0.48018774,0.25007153,-1.0423992,-0.12930858,0.15544024,-1.5508562,-0.3339614,-0.15554863,-1.4980899,-0.42979518,-0.2955221,-1.2814606,-0.47782558,0.31496188,-0.91352355,-0.21261436,0.20867153,-1.4698611,-0.43678877,-0.11808015,-1.3516066,-0.43387255,-0.22930412,-1.1274037,-0.41890886,0.34618554,-0.76975405,-0.29056084,0.2626807,-1.1496718,-0.4697616,-0.020509113,-1.0914979,-0.45491192,-0.13312477,-0.953405,-0.42142734,como_estas
-0.0062567717,-0.026523959,0.016550153,-0.022603361,-0.042804327,0.0054983487,0.030928867,-0.0091011785,0.01117765,0.009687254,-0.020755652,-0.0140685635,-0.005064437,-0.02081245,0.047537062,0.013553164,-0.021820484,-0.010786466,0.008233695,0.019625094,0.020149373,-0.01795582,0.00068597577,-0.0027768451,0.01719083,0.005083971,-0.022084955,0.018607283,-0.0034053428,-0.0051384065,-0.03314449,-0.010874788,-0.017289849,-0.06756916,-0.012330193,-0.0063822614,-0.02804166,-0.014462155,0.031348135,-0.0078716725,0.013453092,0.032116923,0.003190928,-0.030633477,-0.00986061,-0.021944787,-0.021749403,-0.0057156407,-0.0010352094,-0.011356331,-0.020031886,-0.008114619,0.024172975,0.022406124,0.029898115,0.010881992,0.007137897,-0.0055340696,0.011852778,0.017113902,0.052647777,-0.000608359,0.03411476,-0.013151427,0.01743874,-0.011105849,-0.19214287,-0.34238768,-0.11135432,-0.29271185,-0.7419303,-0.18060058,-0.29674262,-1.031407,-0.31847495,-0.29490197,-1.1970478,-0.43081355,0.287821,-0.96239555,-0.08157165,0.28370228,-1.496435,-0.2564596,-0.0076453853,-1.4879698,-0.43214586,-0.107686244,-1.3113676,-0.48807853,0.3793351,-0.894273,-0.085611805,0.3790598,-1.4623054,-0.3132358,0.095717885,-1.3824644,-0.45906928,-0.07535611,-1.2025614,-0.5099568,0.43702123,-0.79186773,-0.2052291,0.37808856,-1.253777,-0.4239445,0.116510056,-1.1814548,-0.45106947,-0.054796435,-1.0898452,-0.4303762,0.4111087,-0.6509289,-0.29907587,0.37145662,-1.0548502,-0.45475134,0.16925642,-1.0267314,-0.4698501,0.008256349,-0.8711283,-0.45409375,como_estas
0.036091607,-0.0063730488,0.032650232,0.010504627,-0.0034402336,0.03265096,0.006932654,0.013770742,0.010454877,0.0068715364,0.008555838,0.012839618,0.009715408,-0.0046416433,-0.029682096,-0.008017024,0.020712847,-0.027031936,-0.017256096,-0.023594575,0.018630382,0.012199345,-0.020768814,-0.041753374,-0.0152676385,-0.015073131,0.008997207,-0.018126255,-0.0012524157,0.016066143,0.004218898,-0.0042846194,-0.015765801,0.02424573,0.036537837,0.04901563,0.040202495,0.008453887,-0.033478606,0.023895679,-0.01765873,0.029879902,-0.022119042,0.017820446,-0.01891794,0.034678977,0.014376534,-0.04586491,0.035888985,0.00370238,-0.025824329,0.0011832992,0.02016161,-0.0038781872,-0.012239755,0.013055961,-0.032851193,-0.027093463,-0.027342943,-0.046141423,0.019037208,0.004263926,0.03875268,-0.009300688,0.016481543,-0.013101127,-0.14538726,-0.42428744,-0.09392937,-0.15558909,-0.8218526,-0.21015179,-0.13972041,-1.125027,-0.3150917,-0.07831018,-1.3763604,-0.47059855,0.48605874,-0.96975994,-0.038282447,0.6431383,-1.4843112,-0.2594082,0.37260377,-1.5586073,-0.40309903,0.17262334,-1.4258496,-0.48275307,0.60921615,-0.8741056,-0.095848136,0.68025535,-1.3910284,-0.3204045,0.38267198,-1.4584491,-0.46624663,0.20001559,-1.3244027,-0.473273,0.6221697,-0.77313524,-0.17333479,0.70687366,-1.2520207,-0.4264273,0.3860973,-1.2759311,-0.44042835,0.17610928,-1.125738,-0.40816352,0.59471554,-0.61016643,-0.33728188,0.62905306,-1.0387365,-0.47314805,0.3581895,-1.0584449,-0.4551641,0.1935525,-0.93805075,-0.43935037,como_estas
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30638182,-0.30070618,-0.122443594,-0.526669,-0.65819556,-0.24293198,-0.55756897,-0.90411127,-0.38339785,-0.4229053,-1.040392,-0.5153421,-0.09172041,-1.1587194,-0.07968611,-0.051616497,-1.5850171,-0.28707838,-0.1622719,-1.6609973,-0.42879683,-0.22893295,-1.6376224,-0.5064202,0.08654854,-1.0732795,-0.13400921,0.090650134,-1.506472,-0.37903467,-0.12725736,-1.3520142,-0.48475254,-0.24851747,-1.1357777,-0.49883732,0.24180892,-0.93185174,-0.21614057,0.18903655,-1.3110538,-0.44421923,-0.07131048,-1.0862707,-0.42680326,-0.20067883,-0.8433775,-0.35348636,0.37032592,-0.7197413,-0.31112233,0.2503431,-0.9667511,-0.46107787,0.03630322,-0.84415776,-0.4343274,-0.06942311,-0.679959,-0.37435326,como_estas
0.026158338,-0.012367233,-0.0138140675,-0.03897697,-0.024701592,0.0057525025,-0.01995425,-0.0030473124,0.008527462,-0.017302185,0.033643574,0.0026083998,-0.028975457,0.024231384,0.0034251844,0.022611879,-0.0068566976,-0.0052430374,-0.016147837,-0.009633181,0.022096924,0.019385211,-0.022981187,-0.019834312,-0.030652737,0.0069029946,-1.4651266e-05,-0.011380135,0.031137422,0.024336414,0.031373836,0.03335351,0.02575402,-0.03297668,-0.023910008,-0.0036540586,-0.0039944625,0.0038802733,0.01734331,-0.008520508,-0.023039388,0.022584125,-0.016382951,-0.020227622,-0.016818548,0.033540756,0.0063952655,-0.021645332,-0.05264587,0.017581329,-0.027698603,-0.0014136998,0.022196712,-0.020970942,-0.024641387,0.00013837284,-0.025277887,-0.027863655,0.0024085992,0.011079008,-0.042780094,-0.028084544,0.014494972,-0.02907338,-0.028637556,0.01502322,-0.2726215,-0.30196717,-0.14823692,-0.45584446,-0.6609307,-0.23379208,-0.45226505,-0.91218245,-0.3911711,-0.34027138,-1.0348699,-0.52885365,0.009859601,-1.1588923,-0.1283443,0.07162932,-1.572323,-0.24511756,-0.03594502,-1.6685673,-0.41083813,-0.07916393,-1.6423943,-0.49385974,0.1423008,-1.0572062,-0.101379,0.22061637,-1.4482495,-0.38943,-0.038749363,-1.3097945,-0.48728645,-0.14177437,-1.1392695,-0.47910953,0.29998884,-0.89322597,-0.21436186,0.28792608,-1.262547,-0.44788668,0.011849206,-1.0702543,-0.4612607,-0.15847218,-0.8320994,-0.3452813,0.39536482,-0.71443135,-0.26372784,0.3234768,-0.90106213,-0.45176107,0.12791331,-0.8376208,-0.4318817,-0.029637996,-0.69371897,-0.38237768,como_estas
-0.010386456,0.0004561013,-0.007903796,-0.019425547,0.0064154807,0.025339214,0.026870165,-0.010459969,-0.0011063444,0.0055964477,-0.038499035,-0.010600218,-0.009016566,-0.009138307,0.02178207,0.0035618416,-0.020896913,-0.0062682764,-0.0038103515,-0.0036058784,0.04067036,-0.0011291925,0.018401109,-0.032863207,-0.01913457,-0.005943321,-0.00797579,0.008937202,0.033761263,-0.007987605,0.0066066976,0.029329391,-0.022070587,0.03332737,-0.0022950787,0.017118542,-0.011287682,-0.011428759,0.030078527,-0.023431325,-0.0011220758,0.035229478,-0.0050446703,-0.013192902,0.024392534,0.008313729,0.010100407,0.029867012,-0.0040344517,-0.012053409,0.04185902,0.008623415,-0.017267352,0.009325732,-0.008744241,-0.0011067508,-0.014539944,-0.027325137,-0.008012373,0.03481735,0.0063941944,-0.03252411,0.008317971,-0.018352808,-0.03275193,0.0011761822,-0.32978737,-0.33167467,-0.1214043,-0.47802886,-0.73982686,-0.22230746,-0.44766343,-1.0145111,-0.39933625,-0.30570748,-1.1206905,-0.53180426,0.03824578,-1.2526244,-0.060798,0.116665155,-1.7288122,-0.30959663,0.025792126,-1.7905207,-0.39304,-0.102786474,-1.7695525,-0.49860668,0.1873504,-1.1325266,-0.13631286,0.27417865,-1.567168,-0.37024614,0.020522323,-1.443487,-0.47978124,-0.12457699,-1.2434675,-0.5009316,0.39560688,-0.9729239,-0.20653765,0.3203508,-1.3714472,-0.44245815,0.06294611,-1.1786023,-0.4490648,-0.11521485,-0.916934,-0.39911646,0.50617766,-0.72316235,-0.2933843,0.3866006,-0.9588668,-0.47284207,0.15783982,-0.91265655,-0.4399469,-0.026890589,-0.72814417,-0.38710377,como_estas
